Kennziffer,Wert,Zeitbezug
06,1093.95,2017
06,1115.79,2018
06,1181.72,2019
07,442.09,1995
07,425.13,1996
07,417.86,1997
07,450.81,1998
07,458.83,1999
07,473.89,2000
07,433.68,2001
07,424.88,2002
07,418.58,2003
07,447.96,2004
07,473.09,2005
07,536.91,2006
07,573.63,2007
07,625.82,2008
07,554.74,2009
07,576.79,2010
07,631.29,2011
07,683.9,2012
07,693.79,2013
07,703.67,2014
07,737.09,2015
07,753.07,2016
07,809.0,2017
07,887.8,2018
07,910.76,2019
08,531.31,1995
08,523.44,1996
08,520.55,1997
08,586.09,1998
08,625.64,1999
08,636.81,2000
08,605.05,2001
08,581.0,2002
08,570.11,2003
08,623.98,2004
08,635.35,2005
08,708.46,2006
08,779.62,2007
08,841.34,2008
08,717.27,2009
08,715.08,2010
08,820.98,2011
08,881.38,2012
08,902.96,2013
08,927.36,2014
08,967.73,2015
08,1008.27,2016
08,1088.58,2017
08,1135.84,2018
08,1176.1,2019
09,513.66,1995
09,494.64,1996
09,497.78,1997
09,558.97,1998
09,583.78,1999
09,603.43,2000
09,580.44,2001
09,551.9,2002
09,534.52,2003
09,581.46,2004
09,606.38,2005
09,674.15,2006
09,754.97,2007
09,818.43,2008
09,752.87,2009
09,746.24,2010
09,822.5,2011
09,858.62,2012
09,916.09,2013
09,956.5,2014
09,1012.84,2015
09,1059.41,2016
09,1119.5,2017
09,1192.25,2018
09,1233.25,2019
10,369.6,1995
10,354.86,1996
10,354.17,1997
10,374.47,1998
10,383.59,1999
10,390.58,2000
10,379.92,2001
10,385.1,2002
10,379.65,2003
10,411.31,2004
10,433.16,2005
10,479.86,2006
10,537.9,2007
10,581.57,2008
10,511.21,2009
10,502.55,2010
10,587.05,2011
10,578.14,2012
10,595.68,2013
10,615.89,2014
10,631.39,2015
10,641.04,2016
10,697.55,2017
10,760.54,2018
10,766.17,2019
11,470.71,1995
11,452.41,1996
11,435.79,1997
11,489.85,1998
11,491.76,1999
11,508.47,2000
11,475.71,2001
11,452.21,2002
11,440.13,2003
11,444.27,2004
11,453.16,2005
11,531.85,2006
11,538.47,2007
11,562.84,2008
11,513.6,2009
11,566.47,2010
11,611.28,2011
11,635.31,2012
11,684.5,2013
11,728.83,2014
11,747.74,2015
11,791.19,2016
11,833.2,2017
11,915.49,2018
11,951.78,2019
12,264.85,1995
12,208.17,1996
12,198.72,1997
12,257.87,1998
12,242.75,1999
12,273.45,2000
12,248.77,2001
12,238.8,2002
12,233.7,2003
12,266.54,2004
12,300.04,2005
12,324.69,2006
12,401.59,2007
12,461.25,2008
12,443.43,2009
12,456.97,2010
12,469.81,2011
12,513.98,2012
12,570.04,2013
12,585.13,2014
12,613.6,2015
12,643.61,2016
12,716.67,2017
12,755.36,2018
12,815.5,2019
13,220.84,1995
13,172.92,1996
13,184.01,1997
13,222.08,1998
13,215.51,1999
13,228.1,2000
13,214.83,2001
13,205.86,2002
13,213.71,2003
13,242.49,2004
13,262.05,2005
13,288.08,2006
13,317.31,2007
13,350.28,2008
13,343.58,2009
13,359.71,2010
13,397.86,2011
13,420.21,2012
13,451.42,2013
13,472.71,2014
13,502.8,2015
13,536.44,2016
13,573.5,2017
13,608.04,2018
13,632.43,2019
14,232.89,1995
14,184.45,1996
14,163.12,1997
14,236.03,1998
14,234.25,1999
14,232.65,2000
14,222.52,2001
14,214.43,2002
14,225.09,2003
14,251.65,2004
14,275.41,2005
14,306.35,2006
14,348.87,2007
14,404.7,2008
14,373.5,2009
14,389.98,2010
14,426.03,2011
14,443.06,2012
14,468.63,2013
14,498.07,2014
14,517.53,2015
14,552.98,2016
14,598.43,2017
14,632.15,2018
14,668.12,2019
15,209.65,1995
15,171.8,1996
15,187.94,1997
15,213.9,1998
15,226.17,1999
15,222.66,2000
15,216.81,2001
15,221.47,2002
15,219.66,2003
15,270.6,2004
15,299.55,2005
15,340.5,2006
15,375.25,2007
15,420.08,2008
15,372.66,2009
15,384.74,2010
15,428.37,2011
15,451.18,2012
15,468.34,2013
15,491.15,2014
15,516.54,2015
15,605.52,2016
15,589.32,2017
15,631.26,2018
15,652.29,2019
16,206.16,1995
16,160.12,1996
16,134.54,1997
16,211.62,1998
16,208.2,1999
16,208.51,2000
16,207.17,2001
16,208.4,2002
16,216.15,2003
16,237.61,2004
16,261.6,2005
16,297.56,2006
16,343.25,2007
16,404.0,2008
16,357.72,2009
16,365.34,2010
16,411.48,2011
16,438.19,2012
16,461.44,2013
16,474.65,2014
16,504.83,2015
16,537.01,2016
16,574.58,2017
16,627.29,2018
16,640.16,2019
010010000,469.02,1995
010010000,522.86,1996
010010000,475.4,1997
010010000,524.75,1998
010010000,550.08,1999
010010000,511.57,2000
010010000,463.49,2001
010010000,431.42,2002
010010000,431.85,2003
010010000,473.53,2004
010010000,475.88,2005
010010000,542.58,2006
010010000,596.46,2007
010010000,572.0,2008
010010000,525.42,2009
010010000,495.32,2010
010010000,599.33,2011
010010000,636.53,2012
010010000,643.31,2013
010010000,595.51,2014
010010000,674.35,2015
010010000,727.31,2016
010010000,767.27,2017
010010000,797.7,2018
010010000,825.05,2019
010020000,476.2,1995
010020000,488.8,1996
010020000,497.61,1997
010020000,587.97,1998
010020000,529.03,1999
010020000,526.5,2000
010020000,524.0,2001
010020000,490.04,2002
010020000,453.69,2003
010020000,421.51,2004
010020000,551.43,2005
010020000,657.1,2006
010020000,551.06,2007
010020000,661.56,2008
010020000,574.9,2009
010020000,560.93,2010
010020000,617.56,2011
010020000,561.06,2012
010020000,664.43,2013
010020000,516.45,2014
010020000,710.33,2015
010020000,709.39,2016
010020000,755.34,2017
010020000,842.39,2018
010020000,842.08,2019
010030000,471.95,1995
010030000,428.39,1996
010030000,436.06,1997
010030000,473.47,1998
010030000,489.3,1999
010030000,436.56,2000
010030000,429.66,2001
010030000,423.37,2002
010030000,391.39,2003
010030000,417.76,2004
010030000,419.29,2005
010030000,454.8,2006
010030000,517.25,2007
010030000,546.61,2008
010030000,484.73,2009
010030000,473.29,2010
010030000,563.82,2011
010030000,527.49,2012
010030000,594.3,2013
010030000,608.57,2014
010030000,602.14,2015
010030000,659.86,2016
010030000,724.77,2017
010030000,785.58,2018
010030000,840.28,2019
010040000,447.86,1995
010040000,422.97,1996
010040000,477.96,1997
010040000,495.61,1998
010040000,488.17,1999
010040000,481.3,2000
010040000,460.63,2001
010040000,453.13,2002
010040000,412.97,2003
010040000,434.87,2004
010040000,460.18,2005
010040000,487.13,2006
010040000,517.87,2007
010040000,555.6,2008
010040000,476.87,2009
010040000,491.98,2010
010040000,578.77,2011
010040000,593.92,2012
010040000,611.23,2013
010040000,617.87,2014
010040000,621.73,2015
010040000,698.41,2016
010040000,775.4,2017
010040000,749.66,2018
010040000,820.22,2019
010510011,606.54,1995
010510011,602.17,1996
010510011,556.94,1997
010510011,1049.68,1998
010510011,1122.78,1999
010510011,723.43,2000
010510011,695.37,2001
010510011,840.79,2002
010510011,1706.71,2003
010510011,599.24,2004
010510011,595.01,2005
010510011,973.27,2006
010510011,840.0,2007
010510011,999.63,2008
010510011,756.35,2009
010510011,1042.0,2010
010510011,852.29,2011
010510011,955.87,2012
010510011,945.6,2013
010510011,1672.52,2014
010510011,1345.37,2015
010510011,1452.43,2016
010510011,1486.78,2017
010510011,1835.92,2018
010510011,1380.55,2019
010510044,467.31,1995
010510044,474.7,1996
010510044,495.57,1997
010510044,545.06,1998
010510044,506.21,1999
010510044,437.65,2000
010510044,446.47,2001
010510044,406.75,2002
010510044,382.28,2003
010510044,390.01,2004
010510044,378.16,2005
010510044,499.44,2006
010510044,466.32,2007
010510044,565.2,2008
010510044,478.19,2009
010510044,471.13,2010
010510044,650.99,2011
010510044,564.37,2012
010510044,578.49,2013
010510044,575.13,2014
010510044,606.99,2015
010510044,665.73,2016
010510044,730.04,2017
010510044,740.44,2018
010510044,844.15,2019
010515163,322.77,1995
010515163,289.16,1996
010515163,294.38,1997
010515163,305.29,1998
010515163,313.71,1999
010515163,315.43,2000
010515163,306.03,2001
010515163,302.12,2002
010515163,266.02,2003
010515163,269.25,2004
010515163,273.69,2005
010515163,296.05,2006
010515163,327.11,2007
010515163,347.75,2008
010515163,349.58,2009
010515163,378.93,2010
010515163,430.46,2011
010515163,423.21,2012
010515163,454.77,2013
010515163,478.17,2014
010515163,543.26,2015
010515163,549.1,2016
010515163,582.74,2017
010515163,594.84,2018
010515163,670.92,2019
010515166,370.32,1995
010515166,308.26,1996
010515166,342.94,1997
010515166,392.77,1998
010515166,391.12,1999
010515166,386.76,2000
010515166,365.13,2001
010515166,330.32,2002
010515166,359.76,2003
010515166,365.59,2004
010515166,366.43,2005
010515166,404.88,2006
010515166,472.46,2007
010515166,495.88,2008
010515166,508.94,2009
010515166,545.52,2010
010515166,569.39,2011
010515166,616.94,2012
010515166,649.79,2013
010515166,880.27,2014
010515166,921.03,2015
010515166,805.72,2016
010515166,927.19,2017
010515166,879.26,2018
010515166,993.42,2019
010515169,308.21,1995
010515169,276.7,1996
010515169,293.93,1997
010515169,319.5,1998
010515169,330.04,1999
010515169,340.05,2000
010515169,314.22,2001
010515169,304.4,2002
010515169,286.35,2003
010515169,301.95,2004
010515169,300.7,2005
010515169,332.57,2006
010515169,353.82,2007
010515169,382.32,2008
010515169,371.5,2009
010515169,383.15,2010
010515169,416.18,2011
010515169,450.15,2012
010515169,491.71,2013
010515169,496.36,2014
010515169,497.67,2015
010515169,586.05,2016
010515169,716.48,2017
010515169,649.01,2018
010515169,707.4,2019
010515172,379.61,1995
010515172,472.83,1996
010515172,388.95,1997
010515172,404.91,1998
010515172,467.61,1999
010515172,395.77,2000
010515172,444.33,2001
010515172,375.68,2002
010515172,485.0,2003
010515172,586.94,2004
010515172,843.89,2005
010515172,966.22,2006
010515172,987.01,2007
010515172,662.51,2008
010515172,404.32,2009
010515172,514.0,2010
010515172,538.88,2011
010515172,592.36,2012
010515172,587.36,2013
010515172,665.76,2014
010515172,662.27,2015
010515172,728.29,2016
010515172,961.61,2017
010515172,1038.04,2018
010515172,1117.01,2019
010515175,371.32,1995
010515175,364.5,1996
010515175,356.95,1997
010515175,336.84,1998
010515175,391.68,1999
010515175,408.43,2000
010515175,344.84,2001
010515175,350.91,2002
010515175,309.3,2003
010515175,353.01,2004
010515175,338.82,2005
010515175,350.59,2006
010515175,404.76,2007
010515175,421.61,2008
010515175,420.06,2009
010515175,450.71,2010
010515175,496.14,2011
010515175,510.75,2012
010515175,506.67,2013
010515175,540.7,2014
010515175,596.51,2015
010515175,639.54,2016
010515175,648.96,2017
010515175,704.01,2018
010515175,726.36,2019
010515178,363.84,1995
010515178,351.23,1996
010515178,380.4,1997
010515178,368.82,1998
010515178,401.2,1999
010515178,373.06,2000
010515178,357.84,2001
010515178,375.78,2002
010515178,342.78,2003
010515178,377.49,2004
010515178,371.56,2005
010515178,367.65,2006
010515178,432.75,2007
010515178,479.23,2008
010515178,443.09,2009
010515178,446.55,2010
010515178,478.06,2011
010515178,529.08,2012
010515178,609.22,2013
010515178,624.88,2014
010515178,666.59,2015
010515178,730.25,2016
010515178,750.35,2017
010515178,802.32,2018
010515178,930.36,2019
010530032,564.37,1995
010530032,500.02,1996
010530032,568.35,1997
010530032,1033.11,1998
010530032,778.81,1999
010530032,613.28,2000
010530032,858.96,2001
010530032,644.48,2002
010530032,1529.31,2003
010530032,488.9,2004
010530032,700.94,2005
010530032,718.52,2006
010530032,832.8,2007
010530032,704.63,2008
010530032,582.29,2009
010530032,673.77,2010
010530032,639.02,2011
010530032,684.89,2012
010530032,802.23,2013
010530032,816.48,2014
010530032,689.38,2015
010530032,699.56,2016
010530032,844.31,2017
010530032,870.25,2018
010530032,872.78,2019
010530083,433.52,1995
010530083,358.45,1996
010530083,326.24,1997
010530083,455.6,1998
010530083,395.3,1999
010530083,444.65,2000
010530083,413.31,2001
010530083,417.38,2002
010530083,341.41,2003
010530083,364.23,2004
010530083,376.95,2005
010530083,370.46,2006
010530083,402.54,2007
010530083,386.85,2008
010530083,388.94,2009
010530083,470.32,2010
010530083,493.18,2011
010530083,468.25,2012
010530083,439.79,2013
010530083,465.02,2014
010530083,497.02,2015
010530083,569.47,2016
010530083,660.65,2017
010530083,666.8,2018
010530083,667.32,2019
010530090,455.21,1995
010530090,425.79,1996
010530090,413.23,1997
010530090,440.04,1998
010530090,461.38,1999
010530090,441.7,2000
010530090,419.94,2001
010530090,387.69,2002
010530090,380.47,2003
010530090,384.67,2004
010530090,385.32,2005
010530090,440.94,2006
010530090,491.68,2007
010530090,470.82,2008
010530090,420.88,2009
010530090,447.56,2010
010530090,533.92,2011
010530090,524.65,2012
010530090,503.46,2013
010530090,533.29,2014
010530090,547.89,2015
010530090,598.14,2016
010530090,740.3,2017
010530090,690.38,2018
010530090,722.4,2019
010530100,451.43,1995
010530100,395.69,1996
010530100,494.71,1997
010530100,477.62,1998
010530100,429.73,1999
010530100,429.48,2000
010530100,393.53,2001
010530100,381.46,2002
010530100,359.57,2003
010530100,371.3,2004
010530100,364.53,2005
010530100,435.57,2006
010530100,473.37,2007
010530100,496.46,2008
010530100,466.17,2009
010530100,495.15,2010
010530100,543.67,2011
010530100,497.85,2012
010530100,583.15,2013
010530100,540.2,2014
010530100,574.42,2015
010530100,601.56,2016
010530100,756.7,2017
010530100,714.59,2018
010530100,780.09,2019
010530116,523.31,1995
010530116,448.03,1996
010530116,458.18,1997
010530116,486.23,1998
010530116,549.26,1999
010530116,418.67,2000
010530116,471.52,2001
010530116,460.96,2002
010530116,470.81,2003
010530116,539.03,2004
010530116,466.59,2005
010530116,619.74,2006
010530116,642.77,2007
010530116,654.36,2008
010530116,462.53,2009
010530116,505.71,2010
010530116,550.87,2011
010530116,672.97,2012
010530116,697.21,2013
010530116,710.49,2014
010530116,621.67,2015
010530116,736.12,2016
010530116,901.04,2017
010530116,883.36,2018
010530116,840.92,2019
010530129,661.29,1995
010530129,601.27,1996
010530129,551.65,1997
010530129,635.35,1998
010530129,611.37,1999
010530129,558.13,2000
010530129,551.48,2001
010530129,420.33,2002
010530129,471.44,2003
010530129,479.93,2004
010530129,465.3,2005
010530129,579.42,2006
010530129,661.1,2007
010530129,854.5,2008
010530129,785.11,2009
010530129,924.27,2010
010530129,931.46,2011
010530129,964.07,2012
010530129,914.24,2013
010530129,906.47,2014
010530129,865.58,2015
010530129,860.66,2016
010530129,908.69,2017
010530129,863.24,2018
010530129,929.07,2019
010535308,393.07,1995
010535308,339.71,1996
010535308,332.6,1997
010535308,348.99,1998
010535308,382.36,1999
010535308,423.29,2000
010535308,365.7,2001
010535308,369.85,2002
010535308,380.77,2003
010535308,332.96,2004
010535308,350.94,2005
010535308,399.98,2006
010535308,423.01,2007
010535308,453.62,2008
010535308,461.23,2009
010535308,466.76,2010
010535308,491.22,2011
010535308,526.81,2012
010535308,557.86,2013
010535308,546.49,2014
010535308,610.09,2015
010535308,630.98,2016
010535308,679.01,2017
010535308,709.18,2018
010535308,784.28,2019
010535313,369.53,1995
010535313,331.42,1996
010535313,321.89,1997
010535313,419.72,1998
010535313,404.14,1999
010535313,394.71,2000
010535313,388.58,2001
010535313,373.16,2002
010535313,360.24,2003
010535313,366.23,2004
010535313,361.71,2005
010535313,415.76,2006
010535313,437.56,2007
010535313,477.46,2008
010535313,496.67,2009
010535313,482.34,2010
010535313,520.16,2011
010535313,540.9,2012
010535313,589.93,2013
010535313,588.26,2014
010535313,611.85,2015
010535313,651.32,2016
010535313,665.62,2017
010535313,716.82,2018
010535313,825.76,2019
010535318,382.78,1995
010535318,353.57,1996
010535318,457.17,1997
010535318,385.63,1998
010535318,421.22,1999
010535318,414.39,2000
010535318,403.5,2001
010535318,409.89,2002
010535318,374.06,2003
010535318,402.69,2004
010535318,444.56,2005
010535318,456.97,2006
010535318,488.66,2007
010535318,486.94,2008
010535318,519.73,2009
010535318,514.1,2010
010535318,520.94,2011
010535318,612.31,2012
010535318,666.08,2013
010535318,701.66,2014
010535318,723.47,2015
010535318,1071.5,2016
010535318,792.87,2017
010535318,731.58,2018
010535318,755.04,2019
010535323,437.94,1995
010535323,370.53,1996
010535323,391.45,1997
010535323,403.73,1998
010535323,542.68,1999
010535323,319.41,2000
010535323,397.56,2001
010535323,412.98,2002
010535323,468.93,2003
010535323,523.42,2004
010535323,605.14,2005
010535323,655.42,2006
010535323,706.49,2007
010535323,678.82,2008
010535323,673.2,2009
010535323,683.32,2010
010535323,739.39,2011
010535323,715.71,2012
010535323,768.21,2013
010535323,766.52,2014
010535323,788.18,2015
010535323,852.68,2016
010535323,901.37,2017
010535323,915.94,2018
010535323,991.49,2019
010535343,319.47,1995
010535343,294.35,1996
010535343,334.24,1997
010535343,364.44,1998
010535343,340.36,1999
010535343,348.09,2000
010535343,329.48,2001
010535343,298.75,2002
010535343,220.67,2003
010535343,299.49,2004
010535343,276.64,2005
010535343,280.37,2006
010535343,357.79,2007
010535343,390.82,2008
010535343,397.72,2009
010535343,402.65,2010
010535343,463.96,2011
010535343,500.51,2012
010535343,521.82,2013
010535343,540.75,2014
010535343,554.42,2015
010535343,573.04,2016
010535343,644.35,2017
010535343,657.15,2018
010535343,715.2,2019
010535358,375.42,1995
010535358,353.89,1996
010535358,224.86,1997
010535358,359.06,1998
010535358,367.59,1999
010535358,396.38,2000
010535358,390.86,2001
010535358,392.83,2002
010535358,366.68,2003
010535358,373.58,2004
010535358,381.33,2005
010535358,403.61,2006
010535358,405.32,2007
010535358,476.34,2008
010535358,497.75,2009
010535358,493.27,2010
010535358,481.81,2011
010535358,525.68,2012
010535358,552.44,2013
010535358,582.36,2014
010535358,683.5,2015
010535358,669.58,2016
010535358,780.63,2017
010535358,762.05,2018
010535358,2413.31,2019
010535373,433.17,1995
010535373,356.4,1996
010535373,315.65,1997
010535373,315.18,1998
010535373,379.79,1999
010535373,408.34,2000
010535373,403.17,2001
010535373,396.57,2002
010535373,372.1,2003
010535373,391.34,2004
010535373,389.88,2005
010535373,448.26,2006
010535373,490.14,2007
010535373,535.82,2008
010535373,525.62,2009
010535373,577.14,2010
010535373,631.57,2011
010535373,617.48,2012
010535373,660.21,2013
010535373,691.29,2014
010535373,698.84,2015
010535373,762.5,2016
010535373,828.01,2017
010535373,865.68,2018
010535373,920.38,2019
010535391,347.5,1995
010535391,296.11,1996
010535391,326.24,1997
010535391,334.93,1998
010535391,338.91,1999
010535391,347.71,2000
010535391,331.43,2001
010535391,309.9,2002
010535391,348.81,2003
010535391,356.84,2004
010535391,317.77,2005
010535391,336.68,2006
010535391,399.03,2007
010535391,433.5,2008
010535391,434.89,2009
010535391,432.38,2010
010535391,481.49,2011
010535391,489.33,2012
010535391,523.87,2013
010535391,546.72,2014
010535391,568.86,2015
010535391,601.14,2016
010535391,660.53,2017
010535391,669.86,2018
010535391,733.92,2019
010540033,352.51,1995
010540033,308.28,1996
010540033,334.22,1997
010540033,339.7,1998
010540033,337.82,1999
010540033,341.41,2000
010540033,312.88,2001
010540033,334.56,2002
010540033,284.46,2003
010540033,305.75,2004
010540033,301.18,2005
010540033,288.12,2006
010540033,337.27,2007
010540033,389.49,2008
010540033,370.48,2009
010540033,345.5,2010
010540033,364.74,2011
010540033,316.06,2012
010540033,367.81,2013
010540033,481.33,2014
010540033,497.16,2015
010540033,492.79,2016
010540033,477.31,2017
010540033,520.58,2018
010540033,553.48,2019
010540056,493.9,1995
010540056,464.2,1996
010540056,482.1,1997
010540056,478.54,1998
010540056,539.08,1999
010540056,594.36,2000
010540056,599.1,2001
010540056,565.83,2002
010540056,456.72,2003
010540056,507.83,2004
010540056,440.83,2005
010540056,588.68,2006
010540056,625.92,2007
010540056,665.27,2008
010540056,663.44,2009
010540056,645.26,2010
010540056,682.04,2011
010540056,699.85,2012
010540056,679.18,2013
010540056,705.6,2014
010540056,754.84,2015
010540056,1052.21,2016
010540056,956.32,2017
010540056,933.31,2018
010540056,1131.7,2019
010540108,447.37,1995
010540108,451.33,1996
010540108,794.64,1997
010540108,705.71,1998
010540108,607.04,1999
010540108,675.14,2000
010540108,591.67,2001
010540108,723.76,2002
010540108,809.26,2003
010540108,1046.45,2004
010540108,1632.77,2005
010540108,2376.09,2006
010540108,2960.84,2007
010540108,3612.61,2008
010540108,4364.2,2009
010540108,2987.95,2010
010540108,5205.06,2011
010540108,6313.61,2012
010540108,9313.43,2013
010540108,10440.0,2014
010540108,16274.63,2015
010540108,8170.18,2016
010540108,9582.6,2017
010540108,9375.22,2018
010540108,11342.79,2019
010540138,325.87,1995
010540138,285.77,1996
010540138,304.5,1997
010540138,332.11,1998
010540138,325.53,1999
010540138,335.26,2000
010540138,350.54,2001
010540138,346.35,2002
010540138,312.77,2003
010540138,309.67,2004
010540138,312.2,2005
010540138,374.53,2006
010540138,390.75,2007
010540138,436.39,2008
010540138,416.09,2009
010540138,432.64,2010
010540138,457.55,2011
010540138,446.93,2012
010540138,510.95,2013
010540138,510.92,2014
010540138,480.49,2015
010540138,538.21,2016
010540138,606.77,2017
010540138,739.4,2018
010540138,758.34,2019
010540168,661.31,1995
010540168,608.8,1996
010540168,633.55,1997
010540168,632.44,1998
010540168,729.13,1999
010540168,646.22,2000
010540168,629.78,2001
010540168,625.81,2002
010540168,617.3,2003
010540168,608.9,2004
010540168,625.64,2005
010540168,684.93,2006
010540168,871.77,2007
010540168,915.3,2008
010540168,879.1,2009
010540168,903.88,2010
010540168,1083.27,2011
010540168,1244.08,2012
010540168,1192.64,2013
010540168,1186.59,2014
010540168,1336.43,2015
010540168,1422.29,2016
010540168,1519.6,2017
010540168,1615.16,2018
010540168,1709.14,2019
010545417,341.82,1995
010545417,309.63,1996
010545417,357.04,1997
010545417,369.53,1998
010545417,401.55,1999
010545417,389.47,2000
010545417,356.62,2001
010545417,361.9,2002
010545417,341.64,2003
010545417,2404.37,2004
010545417,3276.91,2005
010545417,4032.6,2006
010545417,2897.28,2007
010545417,3274.33,2008
010545417,2353.16,2009
010545417,905.23,2010
010545417,1775.8,2011
010545417,799.49,2012
010545417,789.44,2013
010545417,603.63,2014
010545417,760.57,2015
010545417,716.53,2016
010545417,744.09,2017
010545417,817.49,2018
010545417,886.53,2019
010545439,270.99,1995
010545439,382.46,1996
010545439,404.53,1997
010545439,405.53,1998
010545439,641.5,1999
010545439,67.45,2000
010545439,280.65,2001
010545439,417.01,2002
010545439,495.9,2003
010545439,851.65,2004
010545439,465.16,2005
010545439,355.25,2006
010545439,630.94,2007
010545439,811.94,2008
010545439,1022.14,2009
010545439,866.09,2010
010545439,562.28,2011
010545439,1516.0,2012
010545439,1438.8,2013
010545439,1442.38,2014
010545439,1504.16,2015
010545439,1314.89,2016
010545439,1405.6,2017
010545439,1568.22,2018
010545439,1678.07,2019
010545453,283.03,1995
010545453,278.16,1996
010545453,289.34,1997
010545453,285.43,1998
010545453,272.4,1999
010545453,302.6,2000
010545453,268.96,2001
010545453,295.4,2002
010545453,258.61,2003
010545453,261.27,2004
010545453,324.05,2005
010545453,362.08,2006
010545453,391.67,2007
010545453,412.71,2008
010545453,428.89,2009
010545453,416.42,2010
010545453,460.68,2011
010545453,500.27,2012
010545453,531.96,2013
010545453,587.98,2014
010545453,685.56,2015
010545453,729.25,2016
010545453,779.26,2017
010545453,888.47,2018
010545453,935.44,2019
010545459,282.67,1995
010545459,259.1,1996
010545459,327.66,1997
010545459,303.03,1998
010545459,327.94,1999
010545459,381.6,2000
010545459,355.22,2001
010545459,338.17,2002
010545459,360.35,2003
010545459,330.66,2004
010545459,365.69,2005
010545459,392.57,2006
010545459,375.29,2007
010545459,402.46,2008
010545459,491.46,2009
010545459,531.68,2010
010545459,483.22,2011
010545459,466.11,2012
010545459,528.78,2013
010545459,570.31,2014
010545459,597.39,2015
010545459,659.37,2016
010545459,796.46,2017
010545459,775.65,2018
010545459,1267.88,2019
010545488,469.24,1995
010545488,360.01,1996
010545488,384.48,1997
010545488,405.71,1998
010545488,418.45,1999
010545488,427.52,2000
010545488,411.91,2001
010545488,425.5,2002
010545488,395.76,2003
010545488,386.5,2004
010545488,415.66,2005
010545488,506.45,2006
010545488,526.02,2007
010545488,523.69,2008
010545488,527.57,2009
010545488,561.81,2010
010545488,593.89,2011
010545488,740.28,2012
010545488,727.63,2013
010545488,749.88,2014
010545488,832.23,2015
010545488,839.76,2016
010545488,939.09,2017
010545488,976.62,2018
010545488,1096.84,2019
010545489,360.87,1995
010545489,356.32,1996
010545489,346.76,1997
010545489,375.57,1998
010545489,371.27,1999
010545489,371.61,2000
010545489,362.22,2001
010545489,352.22,2002
010545489,330.92,2003
010545489,345.84,2004
010545489,367.18,2005
010545489,412.06,2006
010545489,431.61,2007
